-1645;69;-3423;1730994801430;world
-1646;67;-3433;1731072329753;world
-1646;67;-3434;1731072330104;world
-1696;64;-3418;1731078657884;world
-1646;67;-3432;1731072074952;world
-1693;70;-3419;1731081825920;world
-1646;67;-3435;1731072076750;world
-1693;70;-3418;1731080506768;world
-1693;70;-3422;1731080697707;world
-1606;80;-3380;1731074406237;world
-1693;70;-3432;1731080544307;world
-1645;68;-3417;1731072060450;world
-1644;70;-3417;1730994392447;world
-1694;68;-3432;1731081406565;world
-1606;80;-3378;1731074416836;world
-1693;70;-3430;1731080538461;world
-1696;64;-3432;1731078771185;world
-1643;72;-3417;1730993882659;world
-1646;68;-3424;1731072337805;world
-1645;70;-3423;1730993990459;world
-1644;72;-3423;1730993895257;world
-1646;68;-3425;1731072338204;world
-1608;78;-3392;1731074889462;world
-1607;80;-3391;1731074876961;world
-1607;80;-3392;1731074891812;world
-1646;68;-3426;1731072072146;world
-1608;78;-3391;1731074858711;world
-1607;80;-3390;1731074850159;world
-1646;68;-3432;1731072075400;world
-1646;68;-3433;1731072331154;world
-1693;71;-3419;1731080911290;world
-1693;71;-3418;1731080507207;world
-1646;68;-3434;1731072331454;world
-1693;71;-3417;1731081127561;world
-1694;69;-3418;1731081790522;world
-1646;68;-3435;1731072077148;world
-1695;67;-3418;1731079261835;world
-1693;71;-3423;1731081323044;world
-1693;71;-3422;1731080698209;world
-1693;71;-3421;1731080912890;world
-1693;71;-3420;1731080911940;world
-1693;71;-3427;1731081325893;world
-1693;71;-3426;1731081325093;world
-1693;71;-3425;1731081324093;world
-1693;71;-3424;1731081323543;world
-1646;67;-3417;1731072575307;world
-1693;71;-3431;1731080848801;world
-1695;67;-3432;1731079237040;world
-1693;71;-3430;1731080538863;world
-1645;69;-3417;1730994383297;world
-1693;71;-3429;1731081328842;world
-1693;71;-3428;1731081327142;world
-1644;71;-3417;1730994393595;world
-1693;71;-3433;1731081044060;world
-1693;71;-3432;1731080544762;world
-1646;69;-3424;1730995314664;world
-1645;71;-3423;1730993991008;world
-1608;79;-3391;1731074860161;world
-1608;79;-3392;1731074889962;world
-1646;69;-3425;1730995314116;world
-1646;69;-3426;1730993681227;world
-1697;64;-3418;1731078657634;world
-1646;69;-3432;1730993691223;world
-1646;69;-3435;1730993630019;world
-1646;69;-3433;1730995458458;world
-1646;69;-3434;1730995457757;world
-1647;67;-3435;1731072262351;world
-1646;68;-3417;1731072575703;world
-1607;80;-3380;1731074406837;world
-1697;64;-3432;1731078771587;world
-1607;80;-3378;1731074416190;world
-1645;70;-3417;1730994383797;world
-1644;72;-3417;1730993889007;world
-1646;70;-3426;1730993748517;world
-1608;80;-3390;1731074873412;world
-1608;80;-3391;1731074860810;world
-1646;70;-3424;1730995316314;world
-1645;72;-3423;1730993991909;world
-1646;70;-3425;1730995315514;world
-1608;80;-3392;1731074890462;world
-1646;70;-3434;1730995459259;world
-1647;68;-3435;1731072266107;world
-1694;71;-3418;1731080775403;world
-1646;70;-3435;1730993630617;world
-1646;70;-3432;1730993753914;world
-1696;67;-3418;1731079262939;world
-1646;70;-3433;1730995459808;world
-1696;67;-3432;1731079235389;world
-1694;71;-3430;1731080838103;world
-1647;67;-3417;1731072160053;world
-1646;69;-3417;1730994940126;world
-1694;71;-3432;1731080857850;world
-1695;69;-3432;1731081436064;world
-1645;71;-3417;1730994384447;world
-1646;71;-3426;1730993749264;world
-1647;69;-3427;1730995346261;world
-1647;69;-3431;1730995351862;world
-1648;67;-3435;1731072262653;world
-1647;69;-3435;1730995247575;world
-1646;71;-3432;1730993754763;world
-1698;64;-3418;1731078657328;world
-1646;71;-3435;1730993631216;world
-1694;72;-3418;1731081692921;world
-1608;80;-3378;1731074415538;world
-1608;80;-3379;1731074422489;world
-1698;64;-3432;1731078771935;world
-1645;72;-3417;1730994932825;world
-1608;80;-3380;1731074407538;world
-1647;68;-3417;1731072157551;world
-1646;70;-3417;1730994942173;world
-1646;72;-3424;1730993861212;world
-1646;72;-3425;1730993861763;world
-1646;72;-3428;1730993859213;world
-1646;72;-3429;1730995493270;world
-1646;72;-3426;1730993749915;world
-1647;70;-3427;1730995346809;world
-1646;72;-3427;1730993860062;world
-1646;72;-3432;1730993755313;world
-1646;72;-3433;1730993841066;world
-1648;68;-3435;1731072266404;world
-1697;67;-3418;1731079260491;world
-1646;72;-3430;1730993857114;world
-1647;70;-3431;1730995352610;world
-1646;72;-3431;1730993856664;world
-1646;72;-3434;1730993840465;world
-1647;70;-3435;1730995249024;world
-1646;72;-3435;1730993633061;world
-1695;71;-3418;1731080775857;world
-1646;71;-3417;1730994941223;world
-1695;71;-3432;1731080858451;world
-1648;67;-3417;1731072159553;world
-1697;67;-3432;1731079234985;world
-1695;71;-3430;1731080838752;world
-1647;71;-3427;1730995347410;world
-1699;64;-3420;1731078646432;world
-1699;64;-3419;1731078646733;world
-1649;67;-3435;1731072263852;world
-1699;64;-3418;1731078649531;world
-1647;71;-3431;1730995353259;world
-1699;64;-3422;1731078641528;world
-1699;64;-3421;1731078646084;world
-1647;71;-3435;1730995246524;world
-1696;70;-3418;1731081792568;world
-1699;64;-3432;1731078805786;world
-1699;64;-3431;1731078815735;world
-1609;80;-3378;1731074413338;world
-1699;64;-3430;1731078820237;world
-1646;72;-3417;1730993945466;world
-1697;68;-3432;1731081410714;world
-1609;80;-3379;1731074411588;world
-1648;68;-3417;1731072149599;world
-1609;80;-3380;1731074410988;world
-1647;72;-3417;1730993821119;world
-1610;80;-3390;1731073523450;world
-1698;67;-3418;1731079260084;world
-1699;65;-3418;1731078988286;world
-1647;72;-3435;1730993842615;world
-1699;65;-3422;1731078998085;world
-1649;68;-3435;1731072266703;world
-1696;71;-3418;1731080776758;world
-1699;65;-3430;1731078939285;world
-1696;71;-3432;1731080856449;world
-1698;67;-3432;1731079234687;world
-1696;71;-3430;1731080839852;world
-1699;65;-3432;1731078945182;world
-1649;67;-3417;1731072158850;world
-1697;71;-3432;1731080855902;world
-1595;79;-3411;1730988540800;world
-1699;66;-3418;1731078988785;world
-1595;79;-3413;1730988539648;world
-1595;79;-3412;1730988540299;world
-1595;79;-3415;1730988539000;world
-1610;80;-3368;1731073533201;world
-1699;66;-3422;1731078998584;world
-1595;79;-3414;1730988539298;world
-1700;64;-3422;1731078638934;world
-1696;72;-3418;1731081606832;world
-1595;79;-3417;1730988538550;world
-1650;67;-3435;1731072264800;world
-1595;79;-3416;1730988538751;world
-1698;68;-3418;1731081786618;world
-1595;79;-3419;1730988536099;world
-1595;79;-3418;1730988538298;world
-1699;66;-3430;1731078939786;world
-1700;64;-3430;1731078821291;world
-1610;80;-3380;1731073520000;world
-1649;68;-3417;1731072150350;world
-1610;80;-3378;1731073527349;world
-1699;66;-3432;1731078945681;world
-1610;80;-3379;1731074430689;world
-1611;80;-3381;1731073520645;world
-1648;72;-3417;1730993821668;world
-1698;70;-3432;1731081440415;world
-1611;80;-3389;1731073523800;world
-1699;67;-3417;1731081115463;world
-1699;67;-3421;1731079283289;world
-1696;73;-3418;1731081607483;world
-1648;72;-3435;1730993843814;world
-1699;67;-3420;1731079283691;world
-1697;71;-3418;1731080774459;world
-1699;67;-3419;1731079284192;world
-1650;68;-3435;1731072267052;world
-1699;67;-3418;1731078989286;world
-1699;67;-3422;1731078999083;world
-1650;67;-3417;1731072105450;world
-1699;67;-3433;1731081011958;world
-1699;67;-3432;1731078946182;world
-1697;71;-3430;1731080840801;world
-1699;67;-3431;1731079219684;world
-1699;67;-3430;1731078940286;world
-1698;71;-3432;1731080855249;world
-1699;69;-3432;1731080671803;world
-1596;79;-3411;1730988541452;world
-1701;64;-3422;1731078638633;world
-1697;72;-3418;1731081626780;world
-1699;68;-3418;1731080498359;world
-1651;67;-3435;1731072261153;world
-1699;68;-3422;1731080692055;world
-1611;80;-3369;1731073532003;world
-1699;68;-3421;1731081686417;world
-1596;79;-3419;1730988531149;world
-1696;74;-3418;1731081608882;world
-1701;64;-3430;1731078822134;world
-1699;68;-3432;1731080671356;world
-1650;68;-3417;1731072106553;world
-1699;68;-3430;1731080676707;world
-1611;80;-3377;1731073528652;world
-1649;72;-3417;1730993822219;world
-1699;70;-3432;1731080672252;world
-1651;68;-3417;1731072580503;world
-1699;70;-3431;1731081463815;world
-1699;69;-3419;1731081738917;world
-1651;68;-3435;1731072267457;world
-1698;71;-3418;1731080774009;world
-1699;69;-3418;1731080498859;world
-1699;69;-3422;1731080692505;world
-1649;72;-3435;1730993844415;world
-1700;67;-3422;1731079294686;world
-1698;71;-3430;1731080861149;world
-1700;67;-3432;1731081012605;world
-1699;69;-3430;1731080677205;world
-1651;67;-3417;1731072578308;world
-1700;67;-3430;1731079217990;world
-1652;67;-3419;1731072109851;world
-1699;71;-3433;1731081038711;world
-1652;67;-3420;1731077213821;world
-1699;71;-3432;1731080672707;world
-1652;67;-3417;1731072054352;world
-1699;71;-3431;1731080861999;world
-1652;67;-3418;1731072186703;world
-1699;71;-3430;1731080678155;world
-1651;69;-3417;1730994644446;world
-1652;67;-3423;1731072195602;world
-1652;67;-3424;1731072213853;world
-1652;67;-3421;1731072114352;world
-1652;67;-3422;1731072199106;world
-1652;67;-3427;1731072233103;world
-1652;67;-3428;1731072232602;world
-1652;67;-3425;1731072211953;world
-1652;67;-3426;1731072083899;world
-1652;67;-3431;1731072231453;world
-1652;67;-3432;1731072081598;world
-1652;67;-3429;1731072232203;world
-1652;67;-3430;1731072231808;world
-1652;67;-3435;1731072079398;world
-1699;70;-3418;1731080499360;world
-1651;69;-3435;1730995243128;world
-1652;67;-3433;1731072248354;world
-1652;67;-3434;1731072248153;world
-1699;70;-3422;1731080692956;world
-1702;64;-3422;1731078638232;world
-1699;70;-3430;1731080677704;world
-1700;68;-3430;1731081484215;world
-1702;64;-3430;1731078822586;world
-1651;70;-3417;1730994644755;world
-1652;68;-3418;1731072187153;world
-1650;72;-3417;1730993823169;world
-1652;68;-3419;1731072201304;world
-1652;68;-3417;1731072054749;world
-1652;68;-3422;1731072199656;world
-1652;68;-3423;1731072196103;world
-1652;68;-3420;1731077218562;world
-1652;68;-3421;1731072202854;world
-1652;68;-3426;1731072084349;world
-1652;68;-3427;1731072237753;world
-1652;68;-3424;1731072215552;world
-1652;68;-3425;1731072216304;world
-1652;68;-3430;1731072236154;world
-1652;68;-3431;1731072235553;world
-1652;68;-3428;1731072237154;world
-1652;68;-3429;1731072236602;world
-1652;68;-3434;1731072249502;world
-1699;71;-3417;1731081123811;world
-1652;68;-3435;1731072079750;world
-1652;68;-3432;1731072082001;world
-1652;68;-3433;1731072250065;world
-1699;71;-3421;1731080917056;world
-1701;67;-3422;1731079293890;world
-1699;71;-3420;1731080916340;world
-1651;70;-3435;1730995245425;world
-1699;71;-3419;1731080915790;world
-1650;72;-3435;1730993854564;world
-1699;71;-3418;1731080499864;world
-1699;71;-3425;1731081355438;world
-1699;71;-3424;1731081333942;world
-1699;71;-3423;1731081333242;world
-1699;71;-3422;1731080693556;world
-1699;71;-3429;1731081360987;world
-1701;67;-3430;1731079216388;world
-1699;71;-3428;1731081359437;world
-1699;71;-3427;1731081358289;world
-1699;71;-3426;1731081357439;world
-1700;71;-3432;1731081040760;world
-1652;69;-3417;1730993655612;world
-1651;71;-3417;1730994645149;world
-1652;69;-3418;1730994643954;world
-1700;71;-3430;1731080867700;world
-1652;69;-3421;1730995126576;world
-1652;69;-3422;1730994646852;world
-1652;69;-3419;1730995127327;world
-1652;69;-3425;1730995173520;world
-1652;69;-3426;1730993683025;world
-1652;69;-3423;1730993674726;world
-1652;69;-3424;1730995173020;world
-1652;69;-3427;1730995184419;world
-1652;69;-3433;1730995211664;world
-1703;64;-3420;1731078619929;world
-1652;69;-3434;1730995212513;world
-1703;64;-3419;1731078620333;world
-1652;69;-3431;1730995185918;world
-1703;64;-3418;1731078625332;world
-1652;69;-3432;1730993689024;world
-1703;64;-3424;1731078630682;world
-1703;64;-3423;1731078610983;world
-1652;69;-3435;1730993651563;world
-1703;64;-3422;1731078591231;world
-1651;71;-3435;1730995244226;world
-1703;64;-3421;1731078619632;world
-1703;64;-3428;1731078601434;world
-1703;64;-3427;1731078601683;world
-1703;64;-3426;1731078602132;world
-1700;70;-3422;1731081649912;world
-1703;64;-3425;1731078602934;world
-1703;64;-3430;1731078555629;world
-1703;64;-3429;1731078601190;world
-1652;70;-3417;1730993710021;world
-1652;70;-3420;1730995142974;world
-1651;72;-3417;1730993825417;world
-1652;70;-3418;1730994645803;world
-1652;70;-3424;1730995175171;world
-1652;70;-3425;1730995176720;world
-1652;70;-3422;1730994647052;world
-1652;70;-3423;1730993735916;world
-1586;72;-3429;1730989367607;world
-1652;70;-3426;1730993742315;world
-1652;70;-3427;1730995190166;world
-1586;72;-3431;1730989366203;world
-1652;70;-3432;1730993700672;world
-1586;72;-3430;1730989366357;world
-1652;70;-3433;1730995213265;world
-1703;65;-3418;1731078896789;world
-1586;72;-3433;1730989365807;world
-1586;72;-3432;1730989366001;world
-1652;70;-3431;1730995186718;world
-1651;72;-3435;1730993853564;world
-1702;67;-3422;1731079293592;world
-1586;72;-3435;1730989364952;world
-1586;72;-3434;1730989365557;world
-1703;65;-3422;1731078903037;world
-1586;72;-3437;1730989363452;world
-1652;70;-3434;1730995213913;world
-1586;72;-3436;1730989363857;world
-1652;70;-3435;1730993695023;world
-1700;71;-3424;1731081444892;world
-1700;71;-3422;1731080922690;world
-1703;65;-3424;1731078926082;world
-1702;67;-3430;1731079216090;world
-1703;65;-3430;1731078932236;world
-1701;71;-3430;1731080866850;world
-1702;69;-3430;1731081503016;world
-1703;67;-3431;1731081013262;world
-1703;67;-3430;1731078933437;world
-1652;71;-3419;1730995143874;world
-1652;71;-3417;1730993710522;world
-1652;71;-3418;1730994645552;world
-1652;71;-3423;1730993736518;world
-1652;71;-3424;1730995174522;world
-1652;71;-3421;1730995144725;world
-1652;71;-3422;1730994647502;world
-1652;71;-3427;1730995188767;world
-1652;71;-3425;1730995175820;world
-1652;71;-3426;1730993742815;world
-1652;71;-3431;1730995187568;world
-1703;66;-3418;1731078897287;world
-1652;71;-3432;1730993701122;world
-1652;71;-3435;1730993695573;world
-1703;66;-3422;1731078903482;world
-1652;71;-3433;1730995214713;world
-1652;71;-3434;1730995215064;world
-1703;66;-3424;1731078926686;world
-1702;68;-3422;1731081632068;world
-1703;66;-3430;1731078932987;world
-1703;68;-3430;1731080680406;world
-1652;72;-3418;1730993826717;world
-1652;72;-3419;1730993827522;world
-1652;72;-3417;1730993711975;world
-1652;72;-3422;1730993831316;world
-1652;72;-3423;1730993737166;world
-1652;72;-3420;1730993829317;world
-1652;72;-3421;1730993830317;world
-1652;72;-3426;1730993743321;world
-1652;72;-3427;1730993847114;world
-1652;72;-3424;1730994011505;world
-1652;72;-3425;1730994010757;world
-1652;72;-3430;1730993849365;world
-1703;67;-3417;1731080988310;world
-1587;72;-3429;1730989368107;world
-1652;72;-3431;1730993850763;world
-1652;72;-3428;1730993847666;world
-1652;72;-3429;1730993848764;world
-1599;80;-3414;1730989085554;world
-1652;72;-3434;1730993851963;world
-1703;67;-3421;1731079197335;world
-1652;72;-3435;1730993696223;world
-1703;67;-3420;1731079197640;world
-1652;72;-3432;1730993701975;world
-1703;67;-3419;1731079196240;world
-1652;72;-3433;1730993852614;world
-1703;67;-3418;1731078897789;world
-1703;67;-3425;1731079201738;world
-1587;72;-3437;1730989363057;world
-1703;67;-3424;1731078927186;world
-1701;71;-3422;1731080919957;world
-1703;67;-3423;1731079199585;world
-1703;67;-3422;1731078907136;world
-1703;67;-3429;1731079205038;world
-1703;67;-3428;1731079205439;world
-1703;67;-3427;1731079203988;world
-1703;67;-3426;1731079203690;world
-1701;71;-3424;1731081419284;world
-1689;64;-3418;1731078694685;world
-1702;71;-3430;1731080865999;world
-1703;69;-3430;1731080680906;world
-1704;67;-3430;1731081014111;world
-1689;64;-3422;1731078684534;world
-1689;64;-3421;1731078692385;world
-1689;64;-3420;1731078692885;world
-1689;64;-3419;1731078693184;world
-1689;64;-3426;1731078727135;world
-1689;64;-3425;1731078726790;world
-1689;64;-3424;1731078706185;world
-1689;64;-3423;1731078705334;world
-1689;64;-3430;1731078728829;world
-1689;64;-3429;1731078728184;world
-1689;64;-3428;1731078727830;world
-1689;64;-3427;1731078727482;world
-1703;68;-3418;1731078898336;world
-1703;68;-3424;1731080685707;world
-1703;68;-3422;1731080687959;world
-1703;68;-3427;1731081579613;world
-1703;70;-3430;1731080681455;world
-1703;70;-3429;1731081581966;world
-1688;67;-3418;1731080993685;world
-1689;65;-3418;1731078971136;world
-1688;67;-3424;1731081006505;world
-1689;65;-3424;1731078966636;world
-1688;67;-3422;1731080996658;world
-1689;65;-3422;1731078968537;world
-1639;67;-3417;1731072063848;world
-1688;67;-3430;1731081008055;world
-1689;65;-3430;1731078959481;world
-1601;77;-3379;1731076056465;world
-1639;67;-3420;1731072372503;world
-1639;67;-3421;1731072372855;world
-1704;67;-3418;1731080989608;world
-1639;67;-3418;1731072372056;world
-1639;67;-3419;1731072372306;world
-1702;71;-3422;1731080919240;world
-1704;67;-3424;1731081015360;world
-1703;69;-3423;1731081615317;world
-1703;69;-3422;1731080688806;world
-1704;67;-3422;1731081015809;world
-1639;67;-3422;1731072373256;world
-1639;67;-3423;1731072066549;world
-1702;71;-3424;1731081418628;world
-1703;69;-3424;1731080686206;world
-1703;71;-3429;1731080873703;world
-1703;71;-3428;1731080872249;world
-1619;76;-3409;1731076355581;world
-1703;71;-3427;1731080871400;world
-1703;71;-3426;1731080870152;world
-1689;66;-3418;1731078972532;world
-1703;71;-3431;1731081030511;world
-1703;71;-3430;1731080682006;world
-1689;66;-3424;1731078967137;world
-1689;66;-3422;1731078969339;world
-1690;64;-3422;1731078683384;world
-1601;78;-3380;1731074526244;world
-1689;66;-3430;1731078959933;world
-1601;78;-3378;1731074517743;world
-1690;64;-3430;1731078745334;world
-1639;68;-3419;1731072375806;world
-1639;68;-3420;1731072376153;world
-1639;68;-3417;1731072064249;world
-1639;68;-3418;1731072375505;world
-1639;68;-3423;1731072066904;world
-1703;70;-3422;1731080689307;world
-1639;68;-3421;1731072376504;world
-1639;68;-3422;1731072376805;world
-1703;70;-3425;1731081587718;world
-1703;70;-3424;1731080686657;world
-1703;72;-3428;1731083156184;world
-1703;72;-3427;1731083146430;world
-1703;72;-3426;1731083156684;world
-1689;67;-3419;1731079255535;world
-1689;67;-3418;1731078973032;world
-1689;67;-3417;1731080992761;world
-1703;72;-3430;1731083167433;world
-1689;67;-3423;1731079251889;world
-1689;67;-3422;1731078969839;world
-1689;67;-3421;1731079254389;world
-1689;67;-3420;1731079254690;world
-1689;67;-3427;1731079249489;world
-1689;67;-3426;1731079249840;world
-1689;67;-3425;1731079250285;world
-1689;67;-3424;1731078967637;world
-1602;77;-3379;1731076055917;world
-1689;67;-3431;1731081008804;world
-1601;79;-3378;1731074519543;world
-1689;67;-3430;1731078960432;world
-1689;67;-3429;1731079246737;world
-1689;67;-3428;1731079247191;world
-1639;69;-3418;1730994037901;world
-1640;67;-3417;1731072568654;world
-1601;79;-3380;1731074527094;world
-1639;69;-3417;1730993418232;world
-1640;67;-3423;1731072346753;world
-1639;69;-3422;1730994029954;world
-1639;69;-3423;1730993465375;world
-1703;71;-3425;1731080869349;world
-1703;71;-3424;1731080687156;world
-1703;71;-3423;1731080875750;world
-1703;71;-3422;1731080689755;world
-1703;73;-3427;1731083146884;world
-1689;68;-3418;1731079182342;world
-1704;71;-3430;1731081027759;world
-1689;68;-3422;1731080512411;world
-1601;80;-3369;1731073536502;world
-1691;64;-3422;1731078683133;world
-1689;68;-3426;1731081278911;world
-1689;68;-3424;1731080519661;world
-1689;68;-3430;1731078960932;world
-1601;80;-3377;1731073624903;world
-1601;80;-3378;1731074522393;world
-1691;64;-3430;1731078745585;world
-1639;70;-3417;1730993419933;world
-1601;80;-3381;1731073510151;world
-1639;70;-3418;1730994038702;world
-1602;79;-3411;1730988614697;world
-1601;80;-3379;1731074523393;world
-1640;68;-3417;1731072563806;world
-1601;80;-3380;1731074524594;world
-1640;68;-3423;1731072341656;world
-1639;70;-3422;1730994030653;world
-1601;80;-3389;1731073936764;world
-1703;72;-3424;1731083498137;world
-1639;70;-3423;1730993465675;world
-1602;80;-3390;1731073936316;world
-1703;74;-3427;1731083147334;world
-1690;67;-3422;1731079276087;world
-1688;71;-3424;1731081089510;world
-1689;69;-3424;1731080520110;world
-1689;69;-3423;1731081236012;world
-1688;71;-3422;1731081091760;world
-1689;69;-3422;1731080512762;world
-1689;69;-3429;1731081300164;world
-1690;67;-3430;1731079245042;world
-1603;77;-3379;1731076066866;world
-1640;69;-3417;1730994302396;world
-1639;71;-3417;1730993420632;world
-1688;71;-3430;1731081082259;world
-1689;69;-3430;1731080532611;world
-1641;67;-3417;1731072570307;world
-1641;67;-3423;1731072347106;world
-1639;71;-3418;1730994039701;world
-1704;71;-3424;1731081024056;world
-1640;69;-3423;1730994813749;world
-1704;71;-3422;1731081021010;world
-1639;71;-3422;1730994031702;world
-1641;67;-3424;1731072390154;world
-1639;71;-3423;1730993493921;world
-1703;75;-3427;1731083147784;world
-1602;80;-3368;1731073535350;world
-1692;64;-3422;1731078682833;world
-1689;70;-3424;1731080521313;world
-1689;70;-3422;1731080513261;world
-1690;68;-3422;1731081139507;world
-1689;70;-3428;1731081311658;world
-1692;64;-3430;1731078746033;world
-1689;70;-3425;1731081315409;world
-1602;80;-3380;1731073517252;world
-1603;79;-3412;1730988617599;world
-1640;70;-3417;1730994304245;world
-1603;79;-3413;1730988617800;world
-1602;80;-3378;1731073518004;world
-1689;70;-3430;1731080533112;world
-1602;80;-3379;1731074441641;world
-1603;79;-3411;1730988616504;world
-1690;68;-3430;1731081363215;world
-1603;79;-3416;1730988618651;world
-1639;72;-3419;1730993876808;world
-1603;79;-3417;1730988618901;world
-1590;73;-3433;1730989300557;world
-1639;72;-3420;1730993875560;world
-1603;79;-3414;1730988617998;world
-1639;72;-3417;1730993421331;world
-1603;79;-3415;1730988618151;world
-1639;72;-3418;1730993877960;world
-1603;79;-3420;1730988619551;world
-1639;72;-3423;1730993494520;world
-1603;79;-3418;1730988619151;world
-1639;72;-3421;1730993874812;world
-1641;68;-3423;1731072342054;world
-1640;70;-3423;1730994814202;world
-1603;79;-3419;1730988621149;world
-1639;72;-3422;1730993874160;world
-1703;76;-3427;1731083148236;world
-1689;71;-3423;1731080823305;world
-1689;71;-3422;1731080696059;world
-1691;67;-3422;1731079276489;world
-1689;71;-3427;1731080829404;world
-1689;71;-3426;1731080830453;world
-1689;71;-3425;1731080831307;world
-1689;71;-3424;1731080694259;world
-1642;67;-3417;1731072570855;world
-1689;71;-3431;1731081084911;world
-1689;71;-3430;1731080533612;world
-1689;71;-3429;1731080827755;world
-1691;67;-3430;1731079244640;world
-1689;71;-3428;1731080828455;world
-1640;71;-3417;1730994303595;world
-1640;71;-3423;1730994814904;world
-1642;67;-3423;1731072347505;world
-1693;64;-3418;1731078660581;world
-1693;64;-3422;1731078671684;world
-1693;64;-3421;1731078669937;world
-1693;64;-3420;1731078669638;world
-1693;64;-3419;1731078669333;world
-1693;64;-3430;1731078748385;world
-1689;72;-3425;1731084220691;world
-1603;80;-3379;1731074400001;world
-1689;72;-3429;1731084248043;world
-1603;80;-3380;1731074400687;world
-1693;64;-3432;1731078766133;world
-1693;64;-3431;1731078761685;world
-1689;72;-3427;1731084192501;world
-1603;80;-3378;1731074399487;world
-1640;72;-3417;1730993879559;world
-1640;72;-3423;1730993891308;world
-1642;68;-3423;1731072342456;world
-1605;78;-3391;1731074838959;world
-1605;78;-3392;1731074884211;world
-1641;72;-3423;1730993891964;world
-1693;65;-3418;1731079003535;world
-1690;71;-3422;1731080904091;world
-1692;67;-3422;1731079277241;world
-1693;65;-3422;1731078979186;world
-1690;71;-3424;1731081414080;world
-1690;71;-3430;1731080833052;world
-1692;67;-3432;1731081009860;world
-1693;65;-3432;1731078952086;world
-1643;67;-3417;1731072571306;world
-1689;73;-3427;1731084192951;world
-1692;67;-3430;1731079243735;world
-1693;65;-3430;1731078955386;world
-1643;67;-3424;1731072397255;world
-1643;67;-3423;1731072348206;world
-1605;79;-3391;1731074841010;world
-1605;79;-3392;1731074884811;world
-1693;66;-3418;1731079004037;world
-1694;64;-3418;1731078658533;world
-1693;66;-3422;1731078979687;world
-1604;80;-3378;1731074401987;world
-1693;66;-3432;1731078952537;world
-1604;80;-3379;1731074402440;world
-1689;74;-3427;1731084193402;world
-1694;64;-3432;1731078770529;world
-1693;66;-3430;1731078955836;world
-1689;74;-3426;1731084232502;world
-1641;72;-3417;1730993880060;world
-1604;80;-3380;1731074402994;world
-1643;68;-3423;1731072343057;world
